1.2565e+06,0.45219,0.41959
1.2714e+06,0.45215,0.41908
1.2865e+06,0.45211,0.418
1.3018e+06,0.45206,0.41744
1.3172e+06,0.452,0.41685
1.3328e+06,0.45194,0.41625
1.3486e+06,0.45187,0.41562
1.3646e+06,0.45179,0.41498
1.3808e+06,0.4517,0.41432
1.3972e+06,0.4516,0.41363
1.4138e+06,0.45149,0.41293
1.4305e+06,0.45138,0.4122
1.4475e+06,0.45126,0.41144
1.4647e+06,0.45112,0.40986
1.482e+06,0.45083,0.40904
1.4996e+06,0.45067,0.40818
1.5174e+06,0.4505,0.40731
1.5354e+06,0.45032,0.4064
1.5536e+06,0.45013,0.40546
1.572e+06,0.44992,0.4045
1.5907e+06,0.44971,0.4035
1.6095e+06,0.44949,0.40247
1.6286e+06,0.44925,0.40141
1.648e+06,0.44901,0.40032
1.6675e+06,0.44875,0.39919
1.6873e+06,0.44848,0.39803
1.7073e+06,0.4482,0.39683
1.7275e+06,0.44791,0.39559
1.748e+06,0.4476,0.39431
1.7688e+06,0.44728,0.393
1.7897e+06,0.44695,0.39164
1.811e+06,0.44661,0.38878
1.8325e+06,0.44625,0.38729
1.8542e+06,0.44588,0.38575
1.8762e+06,0.44549,0.38416
1.8984e+06,0.44509,0.38251
1.921e+06,0.44467,0.38081
1.9437e+06,0.44424,0.37906
1.9668e+06,0.44379,0.37725
1.9901e+06,0.44333,0.37538
2.0137e+06,0.44285,0.37345
2.0376e+06,0.44235,0.37146
2.0618e+06,0.44184,0.3694
2.0862e+06,0.4413,0.36727
2.111e+06,0.44075,0.36506
2.136e+06,0.44019,0.36279
2.1614e+06,0.4396,0.36043
2.187e+06,0.43899,0.35923
2.2129e+06,0.43836,0.358
2.2392e+06,0.43771,0.35555
2.2657e+06,0.43704,0.35301
2.2926e+06,0.43635,0.35039
2.3198e+06,0.43564,0.34767
2.3473e+06,0.4349,0.34485
2.3752e+06,0.43414,0.34194
2.4033e+06,0.43335,0.33892
2.4318e+06,0.43254,0.33579
2.4607e+06,0.43171,0.33255
2.4899e+06,0.43084,0.32919
2.5194e+06,0.42995,0.32571
2.5493e+06,0.42903,0.32209
2.5795e+06,0.42808,0.31834
2.6101e+06,0.4271,0.31445
2.6411e+06,0.42609,0.31244
2.6724e+06,0.42505,0.31041
2.7041e+06,0.42398,0.30621
2.7362e+06,0.42287,0.30185
2.7686e+06,0.42172,0.29732
2.8015e+06,0.42054,0.29261
2.8347e+06,0.41932,0.28771
2.8683e+06,0.41806,0.28517
2.9023e+06,0.41676,0.2826
2.9368e+06,0.41542,0.27729
2.9716e+06,0.41404,0.27176
3.0068e+06,0.41333,0.26599
3.0425e+06,0.41261,0.25998
3.0786e+06,0.41114,0.25686
3.1151e+06,0.40961,0.2537
3.152e+06,0.40804,0.24716
3.1894e+06,0.40642,0.24032
3.2273e+06,0.40474,0.23317
3.2655e+06,0.40301,0.22945
3.3043e+06,0.40123,0.22569
3.3435e+06,0.39938,0.21787
3.3831e+06,0.39747,0.20967
3.4232e+06,0.3955,0.20541
3.4639e+06,0.39346,0.20109
3.5049e+06,0.39136,0.19208
3.5465e+06,0.38918,0.18263
3.5886e+06,0.38806,0.1727
3.6311e+06,0.38693,0.16751
3.6742e+06,0.3846,0.16225
3.7178e+06,0.38219,0.15126
3.7619e+06,0.3797,0.13968
3.8065e+06,0.37719,0.13361
3.8517e+06,0.37459,0.12747
3.8973e+06,0.37189,0.12106
3.9436e+06,0.36911,0.11457
3.9903e+06,0.36767,0.10094
4.0377e+06,0.36622,0.086511
4.0856e+06,0.36322,0.071219
4.134e+06,0.36012,0.065873
4.183e+06,0.35691,0.060464
4.2327e+06,0.35357,0.05499
4.2829e+06,0.35185,0.037742
4.3337e+06,0.35011,0.028615
4.3851e+06,0.34652,0.01938
4.4371e+06,0.34279,-0.00019928
4.4897e+06,0.33893,-0.00019928
4.543e+06,0.33491,-0.00019928
4.5968e+06,0.33283,-0.00019928
4.6514e+06,0.33073,-0.00019928
4.7065e+06,0.32639,-0.00019928
4.7624e+06,0.32188,-0.00019928
4.8188e+06,0.31718,-0.00019928
4.876e+06,0.31229,-0.00019928
4.9338e+06,0.30976,-0.00019928
4.9924e+06,0.30721,-0.00019928
5.0516e+06,0.3019,-0.00019928
5.1115e+06,0.29638,-0.00019928
5.1721e+06,0.29352,-0.00019928
5.2335e+06,0.29062,-0.00019928
5.2955e+06,0.28461,-0.00019928
5.3583e+06,0.27833,-0.00019928
5.4219e+06,0.27178,-0.00019928
5.4862e+06,0.26838,-0.00019928
5.5513e+06,0.26493,-0.00019928
5.6171e+06,0.25777,-0.00019928
5.6838e+06,0.25404,-0.00019928
5.7512e+06,0.25027,-0.00019928
5.8194e+06,0.24242,-0.00019928
5.8884e+06,0.23833,-0.00019928
5.9582e+06,0.23419,-0.00019928
6.0289e+06,0.22556,-0.00019928
